sentiment,album,sentence,length,noise,length_mod
-0.6000000238418579,Watch the Throne,and i�ll never let his mom move to la.,38,-0.7617607551018881,0.06998158379373849
0.20000000298023224,Watch the Throne,"black bar mitzvahs, mazel tov, mogul talk.",42,-0.7118707620661979,0.07734806629834254
-0.800000011920929,Watch the Throne,"bondin� on charters, all the shit that i never did.",51,0.7101611710708062,0.09392265193370165
-0.6000000238418579,Watch the Throne,cause my dad left me and i promise never repeat him.,52,-0.5389857122539077,0.09576427255985268
-0.4000000059604645,Watch the Throne,"cause you ain�t even alive, paparazzi pursuin� ya. sins of a father make your life ten times harder.",100,-0.4010672986592323,0.1841620626151013
-0.30000001192092896,Watch the Throne,don�t be like your daddy that would never budge. and i�ll never let him ever hit a strip club.,94,-0.45389580226125514,0.1731123388581952
-0.800000011920929,Watch the Throne,"don�t want him to be hated all the time, judged.",48,0.8714449696138582,0.08839779005524862
0.699999988079071,Watch the Throne,i just pray we was in love on the night that we conceived him.,62,0.05070578753155863,0.1141804788213628
-0.20000000298023224,Watch the Throne,i just wanna take ya to a barber.,33,0.6434645582967835,0.06077348066298342
-0.10000000149011612,Watch the Throne,"i learned the hard way, that ain�t the place to get love.",57,-0.05955685965703483,0.10497237569060773
-0.4000000059604645,Watch the Throne,i mean even if people dyin� and the world ends.,47,-0.9013795285133912,0.0865561694290976
0.10000000149011612,Watch the Throne,i mean i might even make him be republican.,43,0.9739751452333738,0.07918968692449356
0.0,Watch the Throne,knowin� she couldn�t take the pressure now we all pray. . . . . me and the rza connect.,87,0.08744296851750599,0.16022099447513813
-0.6000000238418579,Watch the Throne,look a man dead in his eyes so he know you talk truth.,54,0.7231864548599156,0.09944751381215469
-0.20000000298023224,Watch the Throne,me and the rza connect.,23,-0.6268480695191057,0.0423572744014733
-0.699999988079071,Watch the Throne,"me and the rza connect. . . sorry junior, i already ruined ya.",62,0.37596980752039033,0.1141804788213628
-0.10000000149011612,Watch the Throne,my only job is cut the time in half.,36,0.9022788078388047,0.06629834254143646
-0.5,Watch the Throne,"never repeat him, never repeat him",34,-0.5200103893817716,0.06261510128913444
-0.6000000238418579,Watch the Throne,"not like yeezy life, just want him to be someone people like.",61,0.6494285538654563,0.11233885819521179
-0.30000001192092896,Watch the Throne,promise to never leave him even if his mama tweakin�.,53,-0.8876931063960176,0.09760589318600368
-0.6000000238418579,Watch the Throne,got a pistol under my pillow .,30,0.7941832850934787,0.055248618784530384
0.0,Watch the Throne,got body armor .,16,0.956648436815847,0.029465930018416207
-0.20000000298023224,Watch the Throne,i picked up the pieces before you swept on it.,46,0.6950350003841075,0.0847145488029466
-0.30000001192092896,Watch the Throne,"i spent about a minute, maybe less on it.",41,0.6510597074089552,0.07550644567219153
-0.10000000149011612,Watch the Throne,"hold up, here comes grandma, what�s up yaya?.",45,0.2241391492148963,0.08287292817679558
0.0,Watch the Throne,i got my liberty chopping grams up.,35,0.6680200655994839,0.06445672191528545
-0.4000000059604645,Watch the Throne,i guess i�m getting high off my own supply.,43,0.154233529178476,0.07918968692449356
0.5,Watch the Throne,i pledge allegiance to all the scramblers.,42,-0.8610387319527832,0.07734806629834254
0.20000000298023224,Watch the Throne,i pledge allegiance to my grandma.,34,-0.006507172270595607,0.06261510128913444
0.0,Watch the Throne,i told my mama i was on the come up.,36,-0.3484341413031733,0.06629834254143646
-0.5,Watch the Throne,ignore the critics just to say we did it.,41,-0.807512926443398,0.07550644567219153
-0.10000000149011612,Watch the Throne,"i�m tryna lead a nation, to leave to my little man's.",53,0.23115987713052766,0.09760589318600368
0.30000001192092896,Watch the Throne,niggas hustle every day for a beat from ye.,43,0.04268724779992561,0.07918968692449356
-0.6000000238418579,Watch the Throne,"no papa, bad santa.",19,0.03970787565663203,0.034990791896869246
0.5,Watch the Throne,now all my niggas designing and we all swaggin�.,48,-0.674797564438578,0.08839779005524862
0.0,Watch the Throne,oh i�m just boiling some agua.,30,-0.6079950635678133,0.055248618784530384
-0.6000000238418579,Watch the Throne,old folks�ll tell you not to play in traffic.,45,-0.18766919255515901,0.08287292817679558
0.0,Watch the Throne,"or my daughter, so i�m boiling this water.",42,0.3046489676442379,0.07734806629834254
-0.5,Watch the Throne,our apple pie was supplied through arm and hammer.,50,-0.6331338036776153,0.09208103130755065
0.10000000149011612,Watch the Throne,"she said, ""you going to school, i�ll give you a summer"".",56,0.09101871809616946,0.10313075506445672
0.800000011920929,Watch the Throne,south park had them all laughing.,33,-0.9143378153079693,0.06077348066298342
-0.30000001192092896,Watch the Throne,started a little blog just to get some traffic.,47,-0.4748099615474113,0.0865561694290976
0.0,Watch the Throne,"straight out the kitchen, shh, don�t wake nana.",47,-0.5027097410396832,0.0865561694290976
-0.20000000298023224,Watch the Throne,"street justice, i pray god understand us.",41,-0.610446515687812,0.07550644567219153
0.5,Watch the Throne,"sweet baby jesus, oh sweet baby jesus",37,-0.17612769188715283,0.06813996316758748
0.5,Watch the Throne,"sweet baby jesus, oh sweet baby jesus. . .",42,-0.21634724210574685,0.07734806629834254
0.5,Watch the Throne,"sweet brother malcolm, sweet queen betty.",41,0.654389316946046,0.07550644567219153
0.0,Watch the Throne,"for that banana pudding, our piece of americana.",48,-0.06189272154882497,0.08839779005524862
0.20000000298023224,Watch the Throne,"sweet king martin, sweet queen coretta.",39,0.004983483494111374,0.0718232044198895
0.800000011920929,Watch the Throne,downtown mixing fabrics tryna find the magic.,45,-0.4609545322519244,0.08287292817679558
-0.699999988079071,Watch the Throne,"a million hits and the web crashes, damn!.",42,0.5335243090261481,0.07734806629834254
-0.800000011920929,Watch the Throne,i tried to teach niggas how to be kings. and all they ever wanted to be was soldiers.,85,0.8944722791806787,0.15653775322283608
-0.10000000149011612,Watch the Throne,i�ll be fly when easter�s over.,31,0.20035500643530635,0.0570902394106814
0.6000000238418579,Watch the Throne,made you royalty and royalties.,31,0.12972410989168037,0.0570902394106814
-0.20000000298023224,Watch the Throne,"me or the money, what you loyal to?.",36,0.3220036649208948,0.06629834254143646
0.8999999761581421,Watch the Throne,"niggas still got love for you. . . ooooh, i love you so.",56,-0.11400466535492426,0.10313075506445672
0.8999999761581421,Watch the Throne,"ooooh, i love you so.",21,0.47126797400944054,0.03867403314917127
0.5,Watch the Throne,p-p-p-paranoia. . blast for ya  blastin for ya. that�s an assassin for ya .,75,0.48073133793820233,0.13812154696132597
-0.20000000298023224,Watch the Throne,"please lord  for these niggas  what they do, ooh",48,0.7570994435891929,0.08839779005524862
-0.699999988079071,Watch the Throne,rome's burning and i�m sitting in the corner all alone burning.,63,0.7093092706445108,0.11602209944751381
0.0,Watch the Throne,"same people that i fought for, that i fight for, that i ride for.",65,0.9890388827219425,0.11970534069981584
-0.8999999761581421,Watch the Throne,"shit feelin� like death, don�t it?.",35,0.9538711386276568,0.06445672191528545
0.800000011920929,Watch the Throne,showed love to you niggas.,26,-0.43522723065172797,0.04788213627992634
-0.4000000059604645,Watch the Throne,so the love is gone 'til blood is drawn.,40,0.8542702258064643,0.07366482504604052
-0.8999999761581421,Watch the Throne,so the nigga that killed him had keys to his shit.,50,0.11680582823059482,0.09208103130755065
-0.20000000298023224,Watch the Throne,something that we don�t determine.,34,-0.6453192453408547,0.06261510128913444
0.699999988079071,Watch the Throne,"that i live for, that i die for.",32,0.9496013253446147,0.058931860036832415
0.20000000298023224,Watch the Throne,"the castle got bigger, the walls got taller.",44,-0.010835712109314555,0.08103130755064457
0.30000001192092896,Watch the Throne,wasn�t i a good king? .,23,-0.2967710326093418,0.0423572744014733
0.10000000149011612,Watch the Throne,we waiting for the fireworks like july 4th.,43,0.17858544467666193,0.07918968692449356
-0.5,Watch the Throne,what do you do when the love turns to hate?. .,46,0.14799608594563907,0.0847145488029466
-0.6000000238418579,Watch the Throne,"when the grief is over, beef is over.",37,-0.07439656793894356,0.06813996316758748
-0.699999988079071,Watch the Throne,why does it always end up like this?.,37,-0.6600697895922134,0.06813996316758748
-0.800000011920929,Watch the Throne,you ripped out my heart and you stepped on it.,46,-0.1627613279186968,0.0847145488029466
0.0,Watch the Throne,built a republic that still stands.,35,0.6956606204915725,0.06445672191528545
-0.10000000149011612,Watch the Throne,"some girls, they don't forget it.",33,0.28019624024683387,0.06077348066298342
0.30000001192092896,Watch the Throne,"i�m here, oh yeah, i promise i ain�t going nowhere.",51,0.4568638472456885,0.09392265193370165
-0.800000011920929,Watch the Throne,"i�m riding dirty, tryna get filthy.",35,-0.9320706677945896,0.06445672191528545
-0.10000000149011612,Watch the Throne,ain�t that just like d. wade?,29,0.5522831423481491,0.053406998158379376
0.0,Watch the Throne,ain�t that like lebron james?.,30,0.5712648390280861,0.055248618784530384
-0.30000001192092896,Watch the Throne,ain�t that where the heat play? .,33,-0.05994062676938894,0.06077348066298342
0.20000000298023224,Watch the Throne,bueller had a muller but i switched it for a mille.,51,0.10806915389386385,0.09392265193370165
-0.699999988079071,Watch the Throne,"cause i�m richer, and prior to this shit was moving free base.",62,-0.27176828632846495,0.1141804788213628
-0.800000011920929,Watch the Throne,"dummy that your daddy is, tell 'em i just want my racks.",56,0.42035175085646603,0.10313075506445672
0.0,Watch the Throne,"had a conference with the djs , puerto rico three days.",55,0.6516937919152979,0.10128913443830571
0.0,Watch the Throne,hunnid stack�how you get it?,28,-0.6055226532549878,0.05156537753222836
0.6000000238418579,Watch the Throne,"i got what you need, what�what you need.",40,0.5513369963405947,0.07366482504604052
0.20000000298023224,Watch the Throne,"i got, what you need, what�what what you need .",47,0.8854765420351882,0.0865561694290976
-0.10000000149011612,Watch the Throne,you too dope for any of those civilians.,40,0.7770865847935109,0.07366482504604052
0.30000001192092896,Watch the Throne,"i got, what you need, what�what you need.",41,-0.25692449882837964,0.07550644567219153
0.0,Watch the Throne,"i got, what you need. . . wussup, wussup, wussup, wussup.",57,-0.5423211692705652,0.10497237569060773
0.4000000059604645,Watch the Throne,"i remain chi-town, brooklyn �til i die. . . take �em on home, take �em on home�.",80,-0.5437734523139404,0.14732965009208104
0.6000000238418579,Watch the Throne,"i wish i could give you this feeling, i�m planking on a million.",64,-0.00784438088384376,0.11786372007366483
-0.30000001192092896,Watch the Throne,"i�m riding through yo hood, you can bank i ain�t got no ceiling.",64,0.13370010381093156,0.11786372007366483
-0.10000000149011612,Watch the Throne,"made a left on nostrand ave., we in bed stuy.",45,0.5082977351461127,0.08287292817679558
0.6000000238418579,Watch the Throne,"made a right on 79th, i�m coming down south shore drive.",56,0.8229781540715178,0.10313075506445672
0.30000001192092896,Watch the Throne,maybachs on bachs on bachs on bachs on bachs.,45,-0.7784373221620382,0.08287292817679558
-0.6000000238418579,Watch the Throne,"money matrimony, yeah they tryna break the marriage up.",55,-0.6820700122596681,0.10128913443830571
0.5,Watch the Throne,"mummywrap the kids, have �em cryin� for they mommy back.",56,-0.565885295074783,0.10313075506445672
0.0,Watch the Throne,nigga layin� raps on tracks.,28,-0.3257197853822733,0.05156537753222836
-0.10000000149011612,Watch the Throne,"i got, what you need. . . hello, hello, hello white america, assassinate my character.",86,-0.6387682994541659,0.15837937384898712
-0.699999988079071,Watch the Throne,you had no idea what ya dealing with.,37,0.062418669804179316,0.06813996316758748
0.10000000149011612,Watch the Throne,"you deserve three stacks, word to andr�.",40,0.35914005595034837,0.07366482504604052
-0.20000000298023224,Watch the Throne,you belong with niggas who used to be known for dope dealing.,61,-0.12160226237311922,0.11233885819521179
-0.6000000238418579,Watch the Throne,just to get off and throw my hands up high. . .,47,0.2691509126880276,0.0865561694290976
-0.5,Watch the Throne,just to get off and throw my hands up high. . . swilling little licks and mixes �til mornin'.,93,-0.08241237033348514,0.1712707182320442
0.0,Watch the Throne,mary magdalene from a pole dance.,33,0.13536678530658497,0.06077348066298342
-0.30000001192092896,Watch the Throne,"no disrespect, i'm not tryna belittle.",38,0.06844798967909438,0.06998158379373849
-0.699999988079071,Watch the Throne,"now shoo children, stop looking at her tits.",44,-0.6349548533595766,0.08103130755064457
0.20000000298023224,Watch the Throne,"pop champagne, i'll give you a sip.",35,0.955287524619205,0.06445672191528545
0.0,Watch the Throne,put some colored girls in the moma.,35,0.03193465139556051,0.06445672191528545
-0.4000000059604645,Watch the Throne,ripped jeans and a blazer and some louboutin slippers.,54,-0.274530513351231,0.09944751381215469
-0.6000000238418579,Watch the Throne,"seat by actors, ball players and drug dealers.",46,-0.08297532852477207,0.0847145488029466
-0.5,Watch the Throne,she say i care more about them basquions.,41,-0.49731166997558596,0.07550644567219153
-0.10000000149011612,Watch the Throne,shorty right there?,19,0.5472226226359063,0.034990791896869246
-0.8999999761581421,Watch the Throne,something on some of this realest shit.,39,-0.2805015655311127,0.0718232044198895
0.0,Watch the Throne,"stop motion, ooh, yeah. . . go harder than a nigga for a nigga go figure.",73,0.5366700809280933,0.13443830570902393
-0.8999999761581421,Watch the Throne,that's my bitch. . .,20,-0.39959610329342854,0.03683241252302026
-0.10000000149011612,Watch the Throne,that's right nigga mona lisa can't fade her.,44,0.1708185485174818,0.08103130755064457
0.0,Watch the Throne,"the second girl with us, that's our wife.",41,0.7838391265313445,0.07550644567219153
-0.5,Watch the Throne,told me keep my own money if we ever did split up.,50,0.32909637359873267,0.09208103130755065
0.699999988079071,Watch the Throne,"too short called, told me i fell in love with her.",50,-0.6101760643513492,0.09208103130755065
0.8999999761581421,Watch the Throne,"twisted love story, true romance.",33,0.814828280818984,0.06077348066298342
0.0,Watch the Throne,"uh, picasso was alive he woulda made her.",41,-0.5473548942128543,0.07550644567219153
-0.20000000298023224,Watch the Throne,where she at? in the middle. . .,32,0.3383552608170415,0.058931860036832415
-0.8999999761581421,Watch the Throne,"yeah that's my bitch, that's my bitch.",38,0.7814838170862668,0.06998158379373849
-0.30000001192092896,Watch the Throne,you belong in vintage clothes crushing the whole building.,58,-0.7175826499425855,0.10681399631675875
-0.800000011920929,Watch the Throne,niggas hate ballas these days .,31,0.8026517057249059,0.0570902394106814
-0.699999988079071,Watch the Throne,"oh shit, it�s just blacks on blacks on blacks.",46,0.4310612968770082,0.0847145488029466
-0.699999988079071,Watch the Throne,poli with the pds now they got our shit on replay.,50,-0.10160675379891448,0.09208103130755065
-0.10000000149011612,Watch the Throne,racks on racks on racks .,25,0.7859979735197944,0.04604051565377532
0.0,Watch the Throne,"i got 5 passports, i�m never going to jail. . .",47,0.42697101310806107,0.0865561694290976
-0.10000000149011612,Watch the Throne,"i guess i got my swagger back, truth.",37,0.32014672114656983,0.06813996316758748
0.800000011920929,Watch the Throne,i invented swag.,16,0.9517156920703631,0.029465930018416207
-0.800000011920929,Watch the Throne,"i made jesus walks, i'm never going to hell.",44,0.45728845568592136,0.08103130755064457
0.8999999761581421,Watch the Throne,"it makes it easier, easier to bear.",35,-0.9745838228738615,0.06445672191528545
-0.30000001192092896,Watch the Throne,i�m 'bout to call the paparazzi on myself.,42,-0.4909994106442046,0.07734806629834254
-0.8999999761581421,Watch the Throne,i�m done i'll hit you up ma�a...nah!. . .,41,-0.2572736408658811,0.07550644567219153
0.20000000298023224,Watch the Throne,"jay is chillin', ye is chillin'. what more can i say?",53,-0.049193488923608086,0.09760589318600368
-0.4000000059604645,Watch the Throne,last week i was in my other other benz.,39,0.7375184337968375,0.0718232044198895
0.10000000149011612,Watch the Throne,live from the mercer.,21,-0.6036299978465531,0.03867403314917127
-0.6000000238418579,Watch the Throne,lord please let them accept the things they can't change.,57,0.3003638019049195,0.10497237569060773
0.8999999761581421,Watch the Throne,love is their whole happiness.,30,-0.2242189496009197,0.055248618784530384
0.6000000238418579,Watch the Throne,"luxury rap, the hermes of verses.",33,-0.6020451501172506,0.06077348066298342
0.0,Watch the Throne,"maybach bumper sticker reads: ""what would hova do?"".",52,0.18033652665894317,0.09576427255985268
-0.10000000149011612,Watch the Throne,"new watch alert: hublots. or the big face rollie, i got two of those.",69,-0.2678571978095172,0.1270718232044199
-0.800000011920929,Watch the Throne,"niggas talking real reckless, stuntmen.",39,0.0073810061825803075,0.0718232044198895
0.0,Watch the Throne,"not bad, huh, for some immigrants?.",35,-0.1442348929240551,0.06445672191528545
0.0,Watch the Throne,now i�m about to make them tuck their whole summer in.,54,0.8332072707295555,0.09944751381215469
0.8999999761581421,Watch the Throne,"photo shoot fresh, looking like wealth.",39,-0.5581879605210722,0.0718232044198895
0.0,Watch the Throne,"political refugee, asylum can be purchased.",43,-0.19020377862460047,0.07918968692449356
-0.10000000149011612,Watch the Throne,"poppin bottles, putting supermodels in the cab.",47,-0.17946095114016036,0.0865561694290976
-0.699999988079071,Watch the Throne,"run up on yeezy the wrong way, i might murk ya.",47,-0.4518736823955807,0.0865561694290976
0.4000000059604645,Watch the Throne,screamin',9,-0.4080522064204324,0.016574585635359115
0.4000000059604645,Watch the Throne,"i get it custom, you a customer.",32,-0.6743437343778158,0.058931860036832415
-0.6000000238418579,Watch the Throne,just to get off and throw my hands up high.,43,0.19388585371865052,0.07918968692449356
0.20000000298023224,Watch the Throne,"i adopted these niggas, phillip drummond them.",46,0.8282357892825718,0.0847145488029466
-0.6000000238418579,Watch the Throne,flee in the g450 i might surface.,33,0.7666802667052419,0.06077348066298342
-0.699999988079071,Watch the Throne,"sorry i�m in pajamas but i just got off the pj. and last party we had, they shut down prive.",92,-0.8787544875985738,0.1694290976058932
0.0,Watch the Throne,take �em on home.,17,0.13766743894222144,0.03130755064456722
-0.699999988079071,Watch the Throne,"tryna hurt my name, huh?",24,0.19787062690223367,0.04419889502762431
-0.20000000298023224,Watch the Throne,"turn my headphones up, louder, uh huh, uh huh. . . what you need, what�what what you need.",90,0.00892977992827948,0.16574585635359115
0.0,Watch the Throne,"wait. . . what you need, what�what what you need.",49,-0.32234948595143,0.09023941068139964
0.30000001192092896,Watch the Throne,"what you need, what�what what you need.",39,0.6330358871267026,0.0718232044198895
0.5,Watch the Throne,"what you need, what�what you need.",34,-0.02367782255525852,0.06261510128913444
-0.800000011920929,Watch the Throne,"who gon' act phony, or who gone try to embarrass ya?. i'mma need a day off, i think i'll call ferris up.",104,-0.46666784098902414,0.19152854511970535
-0.20000000298023224,Watch the Throne,who in that?,12,-0.8327107246819743,0.022099447513812154
-0.4000000059604645,Watch the Throne,wussup muh'fucka where my money at?.,36,-0.9532572323049011,0.06629834254143646
-0.4000000059604645,Watch the Throne,you gon make me come down to your house where yo mommy at.,58,0.4979891603912663,0.10681399631675875
-0.10000000149011612,Watch the Throne,and all the ladies in the house got them showing off.,53,-0.14295356167912177,0.09760589318600368
-0.30000001192092896,Watch the Throne,and pray that all of their pain be champagne. . .,49,0.19483543472591647,0.09023941068139964
-0.699999988079071,Watch the Throne,"arm out the window through the city, i maneuver slow.",53,0.6556121303598121,0.09760589318600368
-0.699999988079071,Watch the Throne,as you can see we done bodied the damn lames.,45,0.538779900628348,0.08287292817679558
0.0,Watch the Throne,"build your fences, we digging tunnels.",38,0.18720092593787863,0.06998158379373849
-0.4000000059604645,Watch the Throne,can�t you see the private jets flying over you?.,48,-0.9887405444240307,0.08839779005524862
-0.5,Watch the Throne,can�t you see we gettin money up under you?. . .,48,0.5553570666021268,0.08839779005524862
-0.800000011920929,Watch the Throne,"cock back, snap back, see my cut through the holes. . . damn, yeezy and hov, where the hell ya been?.",101,0.9205851427443452,0.1860036832412523
-0.699999988079071,Watch the Throne,couture level flow is never going on sale.,42,0.4392814838919328,0.07734806629834254
0.20000000298023224,Watch the Throne,"dominicano, all the plugs that i know.",38,0.6089629605799063,0.06998158379373849
-0.800000011920929,Watch the Throne,driving benzes with no benefits.,32,-0.059885166157026104,0.058931860036832415
0.5,Watch the Throne,everything's for sale.,22,0.44080144530638776,0.040515653775322284
-0.20000000298023224,Watch the Throne,hold up before we end this campaign.,36,-0.8493484052926903,0.06629834254143646
-0.4000000059604645,Watch the Throne,"i�m owed, i throwed and i stuck to the g-code.",46,0.45160608472739905,0.0847145488029466
-0.699999988079071,Watch the Throne,just to get off and throw my hands up high,42,0.988390212382305,0.07734806629834254
-0.30000001192092896,Watch the Throne,i've been waiting for a long long time.,39,0.045735486497023636,0.0718232044198895
-0.20000000298023224,Watch the Throne,this is something like the holocaust.,37,0.8854910969904548,0.06813996316758748
-0.5,Watch the Throne,"told y'all i was gonna go h�a�m, uh.",36,-0.2909025097579039,0.06629834254143646
-0.20000000298023224,Watch the Throne,turn this up if you niggas feel me.,35,0.7711824924024264,0.06445672191528545
0.699999988079071,Watch the Throne,well that�s cool i fucked the waitress.,39,0.860964049056772,0.0718232044198895
-0.800000011920929,Watch the Throne,when you're growing up worthless uh.,36,0.2746723922395551,0.06629834254143646
-0.699999988079071,Watch the Throne,who gon stop me huh?. . .,25,0.905062500938401,0.04604051565377532
-0.699999988079071,Watch the Throne,who gon stop me huh?. who gon stop me?,38,-0.173265209863521,0.06998158379373849
-0.4000000059604645,Watch the Throne,"who gon stop me, huh?.",22,0.9490053192514536,0.040515653775322284
-0.4000000059604645,Watch the Throne,who gon stop me?.,17,-0.8781545509025985,0.03130755064456722
0.0,Watch the Throne,"whole lotta money in a black bag, black strap: you know what that's for)",72,-0.6912363135605697,0.13259668508287292
-0.6000000238418579,Watch the Throne,"they know i�m a dope boy, they don�t have no proof.",51,0.26632501018608834,0.09392265193370165
-0.6000000238418579,Watch the Throne,"whole lotta money in a black bag, black strap: you know what that's for). . . y'all weed purple, my money purple.",113,-0.2033078330505913,0.20810313075506445
-0.800000011920929,Watch the Throne,y'all can play me for a muthafuckin fool if you wanna.,54,0.8090954135742743,0.09944751381215469
-0.10000000149011612,Watch the Throne,"y'all steve urkel, i�m oprah's circle.",38,0.28173060563748487,0.06998158379373849
-0.30000001192092896,Watch the Throne,"yeah, who gon stop me?.",23,-0.7067975480829713,0.0423572744014733
-0.4000000059604645,Watch the Throne,you just a commentator if you getting paper.,44,-0.759905543624821,0.08103130755064457
0.10000000149011612,Watch the Throne,"champagne for the pain, weed for the low.",41,-0.6413159476170065,0.07550644567219153
0.10000000149011612,Watch the Throne,"come down to the jungle, just ask for hov.",42,0.35446184357560395,0.07734806629834254
-0.800000011920929,Watch the Throne,"either they know or don�t care, i�m fucking depressed.",54,-0.39152422125277186,0.09944751381215469
-0.699999988079071,Watch the Throne,"every night is worse, that�s why i pray so hard. . .",52,0.9210626508811921,0.09576427255985268
-0.800000011920929,Watch the Throne,"goddamn i�m so high, where the fuck did i go?.",46,-0.24581896180606155,0.0847145488029466
-0.20000000298023224,Watch the Throne,i asked her where she wanna be when she 25.,43,0.8604357002982437,0.07918968692449356
-0.6000000238418579,Watch the Throne,"whole lotta money in a black bag, black strap: you know what that's for). . . yeah, who gon stop me?.",101,-0.35272116700348066,0.1860036832412523
-0.6000000238418579,Watch the Throne,"that�s pig latin, itch-bay, who gon stop me huh?.",49,0.5355802098985427,0.09023941068139964
-0.10000000149011612,Watch the Throne,tell howard cosell.,19,0.20862466782662348,0.034990791896869246
0.5,Watch the Throne,street-smart and i�m book smart.,32,0.9084325990834534,0.058931860036832415
-0.20000000298023224,Watch the Throne,"i�m three steps removed, i know how to move.",44,-0.7228346638671477,0.08103130755064457
0.6000000238418579,Watch the Throne,"i�m winning again, i�m at the wynn.",35,0.3864037016040158,0.06445672191528545
-0.699999988079071,Watch the Throne,"last night ain�t go so well, got kicked up out the hotel.",57,0.9591790272581826,0.10497237569060773
0.30000001192092896,Watch the Throne,"like ha, i ain�t no joke.",25,-0.7052624173173399,0.04604051565377532
0.30000001192092896,Watch the Throne,"lucky lefty, i expect a seven.",30,0.8081583671921981,0.055248618784530384
-0.5,Watch the Throne,"middle finger to my old life, uh.",33,0.7492415575881939,0.06077348066298342
-0.800000011920929,Watch the Throne,millions of our people lost.,28,-0.7878973152742017,0.05156537753222836
-0.6000000238418579,Watch the Throne,"niggas talking, they bitchmade, ixnay off my dicksnay.",54,-0.9491794318523237,0.09944751381215469
0.0,Watch the Throne,night shift: six to six.,24,-0.27957247226489756,0.04419889502762431
-0.6000000238418579,Watch the Throne,"no brakes, i need state farm.",29,0.9055107434550378,0.053406998158379376
-0.4000000059604645,Watch the Throne,"no ceiling, new coupe.",22,-0.6257580925928756,0.040515653775322284
0.8999999761581421,Watch the Throne,"no lies in my verses, hey.",26,-0.16583904367332014,0.04788213627992634
0.0,Watch the Throne,"no limit on the black card, uh.",31,0.9987416624077796,0.0570902394106814
-0.30000001192092896,Watch the Throne,now who gon stop me?,20,-0.8544029258932555,0.03683241252302026
0.5,Watch the Throne,"okay here, like a hare, like a rabbit, i like karats.",53,0.45224547763929257,0.09760589318600368
0.30000001192092896,Watch the Throne,one neck but got eight charms.,30,-0.80412968745791,0.055248618784530384
0.30000001192092896,Watch the Throne,"only thing that can stop me is me, hey. and i�mma stop when the hook start, hold up. . ].",89,-0.9968790513218619,0.16390423572744015
0.0,Watch the Throne,"pablo picasso, rothkos, rilkes.",31,-0.8050066267068849,0.0570902394106814
-0.30000001192092896,Watch the Throne,"please pardon all the curses, hey.",34,-0.14656014818632412,0.06261510128913444
-0.8999999761581421,Watch the Throne,"shit gotta come some way, fuck.",31,-0.0045412411523266805,0.0570902394106814
0.0,Watch the Throne,so many watches i need eight arms.,34,0.0909791754111633,0.06261510128913444
0.800000011920929,Watch the Throne,"special shoutout to my old head, uh.",36,-0.9784787214355781,0.06629834254143646
-0.6000000238418579,Watch the Throne,"start me broke, i bet i get rich.",33,-0.5313848287777128,0.06077348066298342
0.20000000298023224,Watch the Throne,"i ball at the mall, beginning of the ending.",44,0.8175452545079227,0.08103130755064457
0.0,Watch the Throne,"i died in my sleep, i�m still big pimpin'.",42,0.3883373651212878,0.07734806629834254
-0.10000000149011612,Watch the Throne,"i look in the mirror, my only opponent.",39,0.044998684089784025,0.0718232044198895
-0.20000000298023224,Watch the Throne,it�s been a while.,18,0.04467540173014228,0.03314917127071823
0.699999988079071,Watch the Throne,"why i pray so hard, this is crazy god.",38,-0.9525338137194759,0.06998158379373849
0.0,Watch the Throne,"work pots and pans, just to cop me some airs.",45,-0.9271570372944555,0.08287292817679558
-0.699999988079071,Watch the Throne,'bout to go dumb: how come?.,28,0.2401062884121774,0.05156537753222836
0.4000000059604645,Watch the Throne,and live my life and live my life.,34,-0.11760924305414444,0.06261510128913444
0.20000000298023224,Watch the Throne,and some lesbians that never loved niggas.,42,0.8908298465610962,0.07734806629834254
-0.4000000059604645,Watch the Throne,back to my beyonc�s.,20,-0.4734961018292805,0.03683241252302026
0.30000001192092896,Watch the Throne,"basquiats, she learning a new word, it's yacht.",47,0.44233407944642833,0.0865561694290976
0.800000011920929,Watch the Throne,blew the world up as soon as i hit the club with her.,53,-0.8347713136206631,0.09760589318600368
0.0,Watch the Throne,"bring halle, bring pen�lope and salma in it.",44,0.2775361488967032,0.08103130755064457
-0.699999988079071,Watch the Throne,but my dick worth money i put monie in the middle.,50,0.4170148688335351,0.09208103130755065
-0.5,Watch the Throne,but why all the pretty icons always all white?.,47,0.28674298049274904,0.0865561694290976
0.0,Watch the Throne,"call larry gagosian, you belong in museums.",43,-0.8418724370307744,0.07918968692449356
0.0,Watch the Throne,could i maybe have another dab of your potion?.,47,-0.5278148673428531,0.0865561694290976
-0.699999988079071,Watch the Throne,don�t make me bring thelma in it.,33,0.5231810658735643,0.06077348066298342
0.0,Watch the Throne,"get ya own dog, ya heard?",25,-0.6137781550982755,0.04604051565377532
-0.800000011920929,Watch the Throne,half these broads ain�t got nothing on willona.,47,0.3128859293500066,0.0865561694290976
-0.10000000149011612,Watch the Throne,"hello, can i speak to, uh... yeah, you know who you are, look.",62,0.21473007037706227,0.1141804788213628
0.20000000298023224,Watch the Throne,"hey boys and girls, i got a new riddle.",39,0.6138494975280051,0.0718232044198895
0.0,Watch the Throne,how can somethin' so gangsta be so pretty in pictures?.,55,0.11097171982194687,0.10128913443830571
0.6000000238418579,Watch the Throne,"i mean marilyn monroe, she's quite nice.",40,0.1958446234328708,0.07366482504604052
