album,,sentiment,album
My Beautiful Dark Twisted Fantasy,how am i even mentioned by all these fucking beginners?.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,how should i begin this?,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i am nothing like them niggas, baby, those are marks.",-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i got a seven on me, i call my 'dro lamar.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i got dogs that'll chew a fucking hole through the wall.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i keep bitches by the twos, nigga, noah's ark.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i keep the city's best, never said she was the brightest.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i lost thirty mil, so i spent another thirty.",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i mean this shit is fucking ridiculous.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i met this girl on valentine's day, fucked her in may.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i never met a bitch that didn't need a little guidance.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i speak the gospel, hostile.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i wear my pride on my sleeve like a bracelet.,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i went from the favorite to the most hated.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm fresher than you all, so i don't have to pause.",0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i'm just so offended.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm so appalled, i might buy the mall.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm so appalled, spalding ball.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"if god had an ipod, i'd be on his playlist.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"it's like that sometimes, i mean ridiculous.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"it's like that sometimes, man, ridiculous.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"it's like that sometimes, this shit ridiculous.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,just to show niggas how much more i have in store.,0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,life can be sometimes ridiculous,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,life can be sometimes ridiculous. . .,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"man, this shit is fucking ridiculous. . .",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,middle finger in the air if you don't really care.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,moral victories is for minor league coaches.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"my movement is like the civil rights, i'm ralph david.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,my phrases amazes the faces in places.,0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,niggas be writing bullshit like they gotta work.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"niggas is going through real shit, man, they out of work.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"not only am i fly, i'm fucking not playing.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,one hand in the air if you don't really care.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,one time let it be a bad bitch sweeping.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,or live long enough to see yourself become a villain.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"paranoid mind, i'm still under the watchful.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"plus a trojan in my pocket, matt leinart.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"praises due to the most fly, prada.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"praises due to the most high, allah.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"range rove, leather roof, love war, fuck a truce.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"she found out about april, so she chose to march.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"show me where the boats is, ferrari testarossas. and hammer went broke so you know i'm more focused.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,so i dismiss her past until she disappoints your highness.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"so if you had her too, it don't affect me in the slightest.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"spill it, i own you all, yeah. . . one hand in the air if you don't really care.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,still move a bird like i'm in bed with mother goose.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"success is what you make it, take it how it come.",0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that know because they seen us in the videos.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that know the day that you play me.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that know we get o's like cheerios.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"that was a little joke, voila.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"that's why another goddamn dance track gotta hurt. that's why i'd rather spit something that got a purp'. . . champagne wishes, thirty white bitches.",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"the favorite, hah, my cup overrunneth with hundreds.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"the new commandment: ""thou shalt not hate, kid"".",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,them hoes coming in a baker's dozen.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"them kilos came, we gave you bobby brown jaw.",-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"tiger woods, don't make me grab iron. . . ayo, champagne wishes and thirty white bitches.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,tony doing time for what he did to nostrils.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,two hands in the air if you don't really care.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"we above the law, we don't give a fuck about y'all.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,while to you i'm just a young rich nigga that lacks faith.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,would be the same day mtv play videos.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,y'all just some major haters and some math minors.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you know that shit is fucking ridiculous. . .,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you know the shit is fucking ridiculous.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,". . and i always find, yeah, i always find something wrong.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i don't know how i'mma manage.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i know i did damage.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and still be addicted to them hoodrats. and i just blame everything on you.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"at least you know that's what i'm good at. . . and i always find, yeah, i always find.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"baby, i got a plan, run away fast as you can. . . 24/7, 365, pussy stays on my mind.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"baby, i got a plan.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"back to wearing knockoffs, haha.",0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,but i'm not too good with that shit.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,cause the look in your eyes is killing me.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,cause you can blame me for everything.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"every bag, every blouse, every bracelet. comes with a price tag, baby, face it.",0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,every one of them that i know.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"hoes like vultures, wanna fly in your freddy loafers.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i could never take the intimacy.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i don't know what it is with females.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i guess you are at an advantage.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i sent this bitch a picture of my dick.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'm just young, rich, and tasteless.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i'm so gifted at finding what i don't like the most.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i-i-i-i did it, all right, all right, i admit it.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,ichabod crane with that motherfucking top off.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"if one day you just up and leave. . . and i always find, yeah, i always find something wrong.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"invisibly set, the rolex is faceless.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"knock it off, neiman's, shop it off.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's have a toast for the assholes.,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's have a toast for the douchebags.,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's have a toast for the jerk-offs. that'll never take work off.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's have a toast for the scumbags.,0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's talk over mai tais, waitress, top it off.",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"now pick your next move, you could leave or live wit' it.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,p!. . . never was much of a romantic.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,plenty hoes in the balla-nigga matrix.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,run away fast as you can. .,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"run away fast as you can. . . run away from me, baby, run away.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,run away fast as you can. . . she find pictures in my e-mail.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"run away from me, baby, run away.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"see, i could have me a good girl.",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,so i think it's time for us to have a toast.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,split and go where?,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"when it starts to get crazy, why can't she just, run away?.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,yeah i always find something wrong.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you been putting up with my shit just way too long.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"you can't blame 'em, they ain't never seen versace sofas.",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you should leave if you can't accept the basics.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,'specially if she can�t get that dress from oscar de.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and got divorced by the end of the night.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and got married in a bathroom.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"bang, bang, bang, bang, bang. . . have you lost your mind?.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"call the coroners, do the cpr.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"comin� from inside the screen, you a wild bitch.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,grab my hand and baby we�ll live a hell of a life. . .,0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,grab my hand and baby we�ll live a hell of a life. . . never in your wildest dreams.,0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,grab my hand and baby we�ll live a hell of a life. . . one day i�m gon' marry a porn star.,0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,her bittersweet taste made his gold teeth ache.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,honeymoon on the dance floor.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,how could you say they live they life wrong?.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i think i fell in love with a porn star.,0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i think i just fell in love with a porn star.,0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,it�s kinda crazy that�s all considered the same thing.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i�mma need a whole day, at least rolled doja.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"la renta, they wouldn�t rent her, they couldn�t take the shame.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"livin� life like we won the sweepstakes, what.",0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"make a nun cum, make her cremate.",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"make her knees shake, make a priest faint.",-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"move downtown, cop a sweet space.",0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"never in your wildest dreams, in your wildest.",-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"no more drugs for me, pussy and religion is all i need.",0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"nothin� to hide, we both screwed the bridesmaids.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"or do anal, or do a gangbang.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,runaway slaves all on a chain gang.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,she gave that old nigga a ulcer.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"she wanna role play, 'til i roll over.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"snatched the dress off her back and told her, �get away�.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"tell me what i gotta do to be that guy. said her price go down, she ever fuck a black guy.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,tell me when you think we crossed the line.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,that�s one hell of a life. .,0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"turn the camera on, she a born star.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,turn the corners in a foreign car.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"we headed to hell for heaven�s sakes, huh.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"well i guess a lotta niggas do gang bang. and if we run trains, we all in the same gang.",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"well i�mma levitate, make the devil wait, yeah!. . . have you lost your mind?.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,we�ll have a big-ass crib and a long yard.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,we�ll have a mansion and some fly maids.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,what party is we goin� to on oscar day.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,when you never fuck with the lights on. . . have you lost your mind?.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,you could hear the loudest screams.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"""i'd rather argue with you than be with someone else"".",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,1am and can't nobody get a hold of you.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"all of the lights, she-was-caught-in-the-hype girl.",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i hang up and i start to blame myself.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i heard the whole thing.,-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i was satisfied being in love with the lie.,0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and i went and found somebody else.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,and when the phone called it just ring and ring.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,anything but us is who we are.,-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,as a last resort and my first resort.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,at a certain point i had to stop asking questions.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"at the end of it, you know we both were wrong. . . but i love to play the blame game, i love you more.",0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"baby, you done took this shit to another mother fucking level!.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,been a long time since i spoke to you in a bathroom.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,cause i definitely be having mine. and you ain't finna see a mogul get emotional.,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,disguising ourselves as secret lovers.,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"even though i knew, he never told the truth. he was just gon' say whatever that you told him to.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,even with the bezel!,0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,every time i hear bout other niggas is strokin' you.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,for the pain and it poured every time when it rained.,-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,fuck arguing and harvesting the feelings.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"god damn, god damn!.",0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,gone for eternity.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"gripping you up, fucking and choking you.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"hatred and attitude tear us entirely"" - chloe mitchell. . . but i love to play the blame game, i love you more.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"how did you learn, how...",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,how did your pussy game come up?. .,-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i can't love you this much, i can't love you this much.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i can't love you this much, i can't love you this much. . . and i know that you are somewhere doing your thing.",0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i can't love you this much, no, i can't love you this much.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i heard he bought some coke with my money.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i heard the whole thing, the whole thing, the whole thing. . .",-0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i know you ain't getting this type of dick from that local dude. and if you are i hope you have a good time.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i never been here before!.,0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i remember, twista had this motherfucker on in the source!.",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i saw this shit, i saw it, twista had this shit on in the source!.",-0.5,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i took a piss and dismiss it like ""fuck it"".",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i was fucking parts of your pussy i'd never fucked before!.,-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i was in there like ""oh, shit!",-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i'll call you bitch for short.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,i'm calling your brother's phone like what was i supposed to do?.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i'mma buy the album, i'mma download that motherfucker, i'm-a shoot a bootlegger!.",0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"i've never even seen this part of pussy town before!"".",0.20000000298023224,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,it's like you got this shit re-upholstered or some shit.,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,lack of visual empathy equates the meaning of l-o-v-e.,-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call her names, names for sure. . . on a bathroom wall i wrote.",-0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call her names, names for sure. . . you weren't perfect but you made life worth it.",0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call her names, names, i hate you more.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call out names, names for sure. . .",0.0,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call out names, names, for sure. . .",0.10000000149011612,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call out names, names, i hate you more.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's call out names, names, i hate you, more.",-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,let's play the blame game for sure.,-0.30000001192092896,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's play the blame game for sure. . . ""things used to be, now they not.",-0.699999988079071,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's play the blame game, i love you more.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"let's play the blame game. . . let's play the blame game, i love you more.",0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,look at you mother fucking butt ass naked....,-0.8999999761581421,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"lying, say i hit you, he sitting there consoling you.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"my, my god, where'd you learn that?. .",-0.4000000059604645,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,now a neighborhood nigga like me ain't supposed to be getting no pussy like this.,-0.6000000238418579,My Beautiful Dark Twisted Fantasy
My Beautiful Dark Twisted Fantasy,"now who to blame, you to blame, me to blame.",-0.800000011920929,My Beautiful Dark Twisted Fantasy
